year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,region,pop
2018,7,DL,Delta Air Lines I,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",666,97,28.29,7.85,24.89,0.38,35.6,1,5,5685,1405,652,1242,30,2356,South West,1608139
2018,7,DL,Delta Air Lines I,SAN,"San Diego, CA: San Diego International",834,110,32.64,6.93,44.55,1,24.88,0,0,6902,2672,765,2018,17,1430,South West,1386932
2018,7,DL,Delta Air Lines I,SEA,"Seattle, WA: Seattle/Tacoma International",2877,366,139.49,16.14,120.98,0,89.4,2,0,23094,11850,1276,4309,0,5659,North West,737015
2018,7,DL,Delta Air Lines I,SFO,"San Francisco, CA: San Francisco International",1529,228,67.43,11.59,109.22,0,39.76,0,0,13520,3830,2350,5463,0,1877,South West,873965
2018,7,DL,Delta Air Lines I,SLC,"Salt Lake City, UT: Salt Lake City International",4068,440,148.29,26.5,108.41,0,156.8,0,3,30820,11355,2312,4895,0,12258,North West,199723
2018,7,DL,Delta Air Lines I,TPA,"Tampa, FL: Tampa International",995,202,59.77,14.65,75.88,0,51.69,3,7,12432,2893,1286,4115,0,4138,South East,384959
2018,7,EV,ExpressJet Airlin,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1107,201,56.41,0,71.13,0,73.46,2,4,15313,6905,0,3502,0,4906,South East,498715
2018,7,EV,ExpressJet Airlin,AUS,"Austin, TX: Austin - Bergstrom International",1,1,1,0,0,0,0,0,0,25,25,0,0,0,0,South Cent,961855
2018,7,EV,ExpressJet Airlin,BNA,"Nashville, TN: Nashville International",95,14,1.27,1,7.87,0,3.86,2,0,670,74,28,325,0,243,South East,689447
2018,7,EV,ExpressJet Airlin,BOS,"Boston, MA: Logan International",87,17,3.49,0.09,6.02,0,7.39,2,0,1444,228,22,260,0,934,North East,675647
2018,7,EV,ExpressJet Airlin,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56,17,5.15,1.71,2.35,0,7.79,3,0,1113,360,186,157,0,410,North East,585708
2018,7,EV,ExpressJet Airlin,CLT,"Charlotte, NC: Charlotte Douglas International",315,65,33.16,0,8.78,0,23.06,5,2,8264,5614,0,418,0,2232,South East,874579
2018,7,EV,ExpressJet Airlin,DCA,"Washington, DC: Ronald Reagan Washington National",197,35,8.92,0.8,13.55,0,11.73,14,2,2596,804,57,791,0,944,North East,689545
2018,7,EV,ExpressJet Airlin,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1189,247,79.81,0,26.06,0,141.13,19,1,25200,10999,0,1348,0,12853,South Cent,1304379
2018,7,EV,ExpressJet Airlin,DTW,"Detroit, MI: Detroit Metro Wayne County",4,1,1,0,0,0,0,0,0,26,26,0,0,0,0,North Cent,639111
2018,7,EV,ExpressJet Airlin,EWR,"Newark, NJ: Newark Liberty International",1757,525,59.74,7.69,326.1,0,131.47,178,11,61529,12322,481,36949,0,11777,North East,311549
2018,7,EV,ExpressJet Airlin,IAH,"Houston, TX: George Bush Intercontinental/Houston",2823,383,50.43,15.72,170.32,0,146.53,9,8,31006,6580,1562,13199,0,9665,South Cent,2304580
2018,7,EV,ExpressJet Airlin,LGA,"New York, NY: LaGuardia",196,42,7.23,0,24.89,0,9.88,10,0,3224,516,0,1776,0,932,North East,8804190
2018,7,EV,ExpressJet Airlin,ORD,"Chicago, IL: Chicago O'Hare International",665,150,27.84,4.25,71.61,0,46.3,5,5,12263,2141,772,5810,0,3540,North Cent,2746388
2018,7,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",324,123,32.14,4.43,32.81,0,53.62,4,1,8788,2185,273,1648,0,4682,South East,498715
2018,7,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",449,163,40.17,2.2,45.42,0,75.2,15,2,11659,2584,144,2102,0,6829,South Cent,961855
2018,7,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",83,28,11.59,0.12,11,0,5.29,3,0,2289,920,2,866,0,501,South East,689447
2018,7,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",110,52,14.03,0.78,14.36,0,22.83,3,1,3522,842,177,668,0,1835,South East,874579
2018,7,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93,39,11.37,1,19.01,0,7.62,4,0,2164,502,95,991,0,576,North East,689545
2018,7,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2061,654,141.94,4.61,186.66,0,320.79,96,3,49658,10937,187,10007,0,28527,North West,715522
2018,7,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",59,19,4.14,0.44,3.85,0,10.57,4,0,1821,317,51,529,0,924,South Cent,1304379
2018,7,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",92,28,14.23,2,3.95,0,7.82,6,0,1963,882,163,211,0,707,North Cent,639111
2018,7,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",124,53,15.15,0,22.13,0,15.72,6,0,4263,1139,0,1424,0,1700,North East,689545
2018,7,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,26,4.78,0,4.51,0,16.71,1,0,2227,269,0,275,0,1683,South Cent,2304580
2018,7,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",550,227,58.59,3.4,32.24,0,132.77,20,2,18557,4463,247,1863,0,11984,South West,641903
2018,7,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",93,27,9.41,1.43,6.08,0,10.08,1,0,1932,467,54,279,0,1132,South West,3898747
2018,7,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",93,33,6.13,0,21.15,0,5.72,5,0,2200,237,0,1412,0,551,North East,8804190
2018,7,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",763,301,74.95,5.92,96.01,0,124.12,36,10,24215,5340,663,6231,0,11981,South East,307573
2018,7,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",91,26,11.71,1,6.55,0,6.75,3,0,1376,455,92,310,0,519,South East,442241
2018,7,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",156,60,19.71,0.56,19.09,0,20.64,3,1,4947,1011,64,1182,0,2690,North Cent,429954
2018,7,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",248,102,21.78,2.17,18.07,0,59.98,3,0,7771,1728,122,1003,0,4918,North Cent,2746388
2018,7,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",499,200,44.63,1.86,78.05,0,75.47,27,1,15878,3072,46,6198,0,6562,North East,1603797
2018,7,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",155,71,24.76,0.66,11.99,0,33.59,10,0,5887,2258,121,658,0,2850,South West,1608139
2018,7,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",136,49,11.91,1,12.19,0,23.9,5,0,3842,736,22,411,0,2673,South West,1386932
2018,7,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",96,48,15.72,1.71,15.07,0,15.49,1,0,2883,616,84,782,0,1401,North West,737015
2018,7,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",74,31,8.13,0.19,7.21,0,15.47,6,0,2231,574,48,442,0,1167,South West,873965
2018,7,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",134,54,18.79,1.92,8.03,0,25.26,4,0,3018,800,64,244,0,1910,North West,199723
2018,7,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",184,65,20.45,1,19.75,0,23.8,11,1,4641,1447,44,1183,0,1967,South East,384959
2018,7,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",126,28,11.08,3.51,5.68,0,7.73,2,0,1529,867,137,201,0,324,South Cent,961855
2018,7,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",73,33,8.15,1.94,10.23,0,12.69,1,0,2914,847,95,618,0,1354,South East,689447
2018,7,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56,20,3.07,0.82,7.83,0,8.29,3,0,1420,479,49,370,0,522,North East,585708
2018,7,G4,Allegiant Air,DEN,"Denver, CO: Denver International",31,11,2.54,0,4.6,0,3.86,0,0,547,181,0,129,0,237,North West,715522
2018,7,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",76,16,5.85,1,7.62,0,1.54,2,0,999,269,43,572,0,115,North East,311549
2018,7,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",289,114,18.28,3.92,36.13,2.94,52.74,9,1,10016,2583,278,2047,60,5048,South East,182760
2018,7,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",798,270,54.4,10.61,65.19,0.71,139.1,22,7,21005,5616,990,3594,12,10793,South West,641903
2018,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",239,56,14.01,1.25,10.19,0.26,30.29,1,0,3567,1088,77,426,7,1969,South West,3898747
2018,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",36,11,4.09,0.92,2.35,0,3.64,2,0,368,112,24,70,0,162,South West,1386932
2018,7,HA,Hawaiian Airlines,JFK,"New York, NY: John F. Kennedy International",31,6,5.41,0.59,0,0,0,0,0,193,171,22,0,0,0,North East,8804190
2018,7,HA,Hawaiian Airlines,LAS,"Las Vegas, NV: Harry Reid International",80,13,11.21,0,0,0.79,1,0,0,491,437,0,0,22,32,South West,641903
2018,7,HA,Hawaiian Airlines,LAX,"Los Angeles, CA: Los Angeles International",200,53,46.29,0,0.07,0,6.64,1,0,2087,1563,0,2,0,522,South West,3898747
2018,7,HA,Hawaiian Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,12,12,0,0,0,0,0,0,290,290,0,0,0,0,South West,1608139
2018,7,HA,Hawaiian Airlines,SAN,"San Diego, CA: San Diego International",62,13,12.24,0,0,0,0.76,0,0,636,623,0,0,0,13,South West,1386932
2018,7,HA,Hawaiian Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",62,9,4.69,0,0,0,4.31,0,0,321,185,0,0,0,136,North West,737015
2018,7,HA,Hawaiian Airlines,SFO,"San Francisco, CA: San Francisco International",62,9,8.63,0,0.38,0,0,0,0,370,361,0,9,0,0,South West,873965
2018,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",53,11,3.62,0,4.06,0,3.33,2,1,534,143,0,221,0,170,South East,498715
2018,7,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",27,6,1.93,0,2.21,0,1.87,0,0,302,117,0,69,0,116,South Cent,961855
2018,7,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",299,72,16.01,0.63,33.44,0,21.92,19,0,3732,764,26,1294,0,1648,South East,689447
2018,7,MQ,Envoy Air,BOS,"Boston, MA: Logan International",228,43,6.38,0.21,12.57,0.16,23.67,18,0,3418,421,16,957,14,2010,North East,675647
2018,7,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",149,22,6.76,1,10.73,0,3.52,8,1,956,369,15,381,0,191,North East,585708
2018,7,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",334,85,15.64,2.51,19.54,0,47.3,15,3,5172,644,285,911,0,3332,South East,874579
2018,7,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",120,16,3.64,0.79,6.35,0,5.22,4,0,1151,185,62,402,0,502,North East,689545
2018,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4173,776,138.19,49.25,196.52,3.87,388.17,115,21,53374,12376,4891,10818,97,25192,South Cent,1304379
2018,7,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",83,14,4.44,0,6.02,0,3.54,13,0,739,221,0,315,0,203,North Cent,639111
2018,7,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",9,2,0.73,0,1.27,0,0,2,0,41,11,0,30,0,0,North East,311549
2018,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",64,13,3.33,0.52,5.54,0,3.6,0,0,488,121,11,176,0,180,South Cent,2304580
2018,7,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",527,118,27.13,4.06,56.85,0,29.96,73,0,6809,1127,384,3307,0,1991,North East,8804190
2018,7,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",1565,331,64.03,8.41,145.54,0.47,112.55,203,4,23727,4411,981,9448,31,8856,North East,8804190
2018,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1027,303,81.56,9.05,83.74,0.97,127.68,38,6,20073,5390,762,4259,32,9630,South East,442241
2018,7,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4,1,1,0,0,0,0,0,0,50,50,0,0,0,0,North Cent,429954
2018,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5131,918,207.7,35.25,284.69,5.5,384.86,103,7,62932,16638,2464,18561,141,25128,North Cent,2746388
2018,7,MQ,Envoy Air,PHL,"Philadelphia, PA: Philadelphia International",56,13,2.79,1,5.01,0,4.19,8,0,493,125,26,226,0,116,North East,1603797
2018,7,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",762,201,28.45,11.41,127.19,1.24,32.71,6,2,14269,2356,922,7047,74,3870,South East,498715
2018,7,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",482,137,22.21,8.87,87.64,0.25,18.02,7,0,10988,1408,775,7786,13,1006,North East,675647
2018,7,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",800,221,37.13,9.17,127.59,0,47.11,6,3,15455,2121,686,8637,0,4011,North East,585708
2018,7,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",341,93,10.96,1.55,61.44,0,19.05,1,0,6240,664,107,3913,0,1556,North West,715522
2018,7,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1036,284,55.46,15.23,131.05,0.63,81.64,8,3,22970,4009,1632,9396,10,7923,South Cent,1304379
2018,7,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",943,213,33.31,12.77,100.68,0,66.24,4,0,20023,3460,951,6285,0,9327,North Cent,639111
2018,7,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",327,110,6.67,5.73,86.67,0,10.92,14,1,11051,1354,463,8272,0,962,North East,311549
2018,7,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1510,376,61.9,6.87,220.65,0.99,85.6,20,5,27496,3822,586,16888,22,6178,South East,182760
2018,7,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",620,108,21.48,7.21,48.31,0.78,30.22,2,0,6250,1009,551,2541,14,2135,South Cent,2304580
2018,7,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1269,358,64.42,18.39,191.17,0.23,83.78,10,13,27631,5886,2397,10997,23,8328,South West,641903
2018,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",792,137,23.52,5.93,68.66,0,38.89,2,0,10539,1841,271,2813,0,5614,South West,3898747
2018,7,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,87,5.75,3.47,71.5,0,6.27,11,2,7319,617,113,6069,0,520,North East,8804190
2018,7,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1207,347,44.76,10.71,203.07,0.7,87.76,12,10,27828,3563,1113,15105,14,8033,South East,307573
2018,7,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",372,86,14.33,2.51,42.22,0,26.94,6,0,6990,1690,129,3013,0,2158,North Cent,429954
2018,7,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",899,253,33.98,15.06,167.74,0.27,35.95,4,1,17720,3031,772,11250,6,2661,North Cent,2746388
2018,7,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",293,112,13.36,3.55,68.79,0,26.3,9,0,8063,1066,320,3728,0,2949,North East,1603797
2018,7,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,12,3.68,0.03,3.22,0,5.08,0,0,481,118,3,150,0,210,South West,1608139
2018,7,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",248,58,9.96,4.58,33.3,0,10.15,2,0,3601,673,382,1330,0,1216,South West,1386932
2018,7,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",310,77,20.78,3.18,32.94,0,20.09,2,0,4907,1242,269,1948,0,1448,North West,737015
2018,7,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",336,83,15.67,1.09,52.07,0.1,14.06,2,2,6775,1983,79,3240,6,1467,South East,384959
2018,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112,27,9.6,3.63,5.5,0,8.28,3,0,1680,487,408,212,0,573,South East,498715
2018,7,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",4,1,0.7,0,0,0,0.3,0,0,33,23,0,0,0,10,South Cent,961855
2018,7,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",85,24,8.35,3.59,2.98,0,9.07,2,1,1648,535,329,153,0,631,South East,689447
2018,7,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",23,10,3.74,0.96,1.22,0,4.08,2,0,834,367,147,76,0,244,North East,585708
2018,7,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9162,1677,298.59,73.97,362.89,2.02,939.52,152,56,118805,23991,6523,18495,73,69723,South East,874579
2018,7,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1511,345,63.61,13.37,107.13,0.54,160.36,56,12,29085,4984,1194,6878,56,15973,North East,689545
2018,7,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",118,21,9.8,0.82,4.89,0,5.49,2,0,1166,506,130,180,0,350,North Cent,639111
2018,7,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",244,69,22.7,5.38,13.1,0,27.81,2,1,4385,974,403,624,0,2384,North East,689545
2018,7,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",157,23,6.02,0,8.86,0,8.12,26,3,2477,561,0,589,0,1327,North East,8804190
2018,7,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",197,30,11.72,0.17,9.58,0,8.53,7,0,1736,629,3,636,0,468,North Cent,2746388
2018,7,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1158,254,48.33,13.94,76.81,0.13,114.78,83,2,21258,3394,1393,6220,2,10249,North East,1603797
2018,7,OO,SkyWest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2269,434,70.55,34.77,117.21,0,211.46,18,14,33935,9224,6077,5234,0,13400,South East,498715
2018,7,OO,SkyWest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",223,25,9.35,0,7.32,0,8.33,0,1,2000,1172,0,190,0,638,South Cent,961855
2018,7,OO,SkyWest Airlines,BNA,"Nashville, TN: Nashville International",620,183,45.31,8.73,49.12,0,79.84,14,0,17368,5422,1680,2465,0,7801,South East,689447
2018,7,OO,SkyWest Airlines,BOS,"Boston, MA: Logan International",234,88,11.74,11.15,26.29,0,38.82,5,2,9081,1091,1875,1905,0,4210,North East,675647
2018,7,OO,SkyWest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",208,59,18.52,2.22,16.85,0,21.41,2,2,5704,1266,1244,1119,0,2075,South East,874579
2018,7,OO,SkyWest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",125,48,4.34,0.28,33.64,0,9.75,0,0,2752,456,20,1710,0,566,North East,689545
2018,7,OO,SkyWest Airlines,DEN,"Denver, CO: Denver International",4772,820,163.55,31.3,305.31,2.11,317.73,79,22,64476,21033,4580,15000,43,23820,North West,715522
2018,7,OO,SkyWest Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",540,137,41,12.32,34.53,0.88,48.27,14,2,11022,4517,1163,1691,22,3629,South Cent,1304379
2018,7,OO,SkyWest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",3428,506,111.29,31.18,98.26,0,265.26,7,6,43368,15052,4553,4630,0,19133,North Cent,639111
2018,7,OO,SkyWest Airlines,EWR,"Newark, NJ: Newark Liberty International",171,58,8.22,12.53,27.07,0,10.18,12,0,4926,577,1372,1810,0,1167,North East,311549
2018,7,OO,SkyWest Airlines,IAD,"Washington, DC: Washington Dulles International",192,32,5.77,2.98,9.75,0,13.5,0,1,2684,792,116,417,0,1359,North East,689545
2018,7,OO,SkyWest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",541,105,38.31,2.08,30.8,0,33.81,1,1,8428,3264,882,2222,0,2060,South Cent,2304580
2018,7,OO,SkyWest Airlines,JFK,"New York, NY: John F. Kennedy International",228,89,13.22,12.92,22.96,0,39.89,9,1,14574,2274,4293,2520,0,5487,North East,8804190
2018,7,OO,SkyWest Airlines,LAS,"Las Vegas, NV: Harry Reid International",168,27,5.21,2.86,3.32,0,15.61,1,3,1880,384,135,115,0,1246,South West,641903
2018,7,OO,SkyWest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2744,460,107.25,8.2,121.94,1.5,221.11,37,1,32980,11205,1567,4081,42,16085,South West,3898747
2018,7,OO,SkyWest Airlines,LGA,"New York, NY: LaGuardia",675,256,33.76,40.74,93.24,0,88.26,32,5,27615,4561,5141,8136,0,9777,North East,8804190
2018,7,OO,SkyWest Airlines,MCO,"Orlando, FL: Orlando International",7,2,1.89,0,0.11,0,0,0,0,263,246,0,17,0,0,South East,307573
2018,7,OO,SkyWest Airlines,MDW,"Chicago, IL: Chicago Midway International",250,62,22.09,3.14,18.82,1.8,16.15,0,0,3457,1167,309,655,33,1293,North Cent,2746388
2018,7,OO,SkyWest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4335,601,111.99,28.75,149.68,1.08,309.5,4,14,45713,12458,5165,7411,17,20662,North Cent,429954
2018,7,OO,SkyWest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",6615,1496,278.3,62.47,462.12,3.62,689.48,110,15,132859,44746,6305,28129,151,53528,North Cent,2746388
2018,7,OO,SkyWest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1010,116,24.46,3.37,38.09,0,50.08,0,5,7635,1924,238,1586,0,3887,South West,1608139
2018,7,OO,SkyWest Airlines,SAN,"San Diego, CA: San Diego International",773,88,34.44,0,12.05,0,41.5,12,1,6592,3173,0,361,0,3058,South West,1386932
2018,7,OO,SkyWest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",903,174,25.49,12.53,83.91,0,52.07,1,1,8532,3034,425,2702,0,2371,North West,737015
2018,7,OO,SkyWest Airlines,SFO,"San Francisco, CA: San Francisco International",2883,599,89.62,7.71,283.2,1.82,216.66,15,2,39036,10979,874,13614,54,13515,South West,873965
2018,7,OO,SkyWest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",3714,460,100.01,21.25,94.14,0.18,244.42,12,1,36869,13273,4134,4000,13,15449,North West,199723
2018,7,OO,SkyWest Airlines,TPA,"Tampa, FL: Tampa International",69,29,3.53,4.46,5.64,0,15.37,1,0,2672,485,317,446,0,1424,South East,384959
2018,7,UA,United Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",430,121,29.04,3.9,47.86,0,40.21,6,1,8788,2356,291,2159,0,3982,South East,498715
2018,7,UA,United Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",636,125,37.87,4.52,24,0,58.6,5,2,8425,2546,236,767,0,4876,South Cent,961855
2018,7,UA,United Air Lines,BNA,"Nashville, TN: Nashville International",235,68,25.7,2.49,15.04,0,24.76,3,0,5131,2024,239,788,0,2080,South East,689447
2018,7,UA,United Air Lines,BOS,"Boston, MA: Logan International",1309,419,87.16,11.82,177.48,0,142.55,16,1,32559,5476,1815,10592,0,14676,North East,675647
2018,7,UA,United Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",336,90,17.11,2.99,46.32,0,23.58,1,1,5200,1068,175,2337,0,1620,North East,585708
2018,7,UA,United Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",150,55,15.06,1.79,8.63,0,29.52,3,0,5225,1390,209,652,0,2974,South East,874579
2018,7,UA,United Air Lines,DCA,"Washington, DC: Ronald Reagan Washington National",453,139,23.59,5.48,57.01,0,52.91,7,4,8161,1509,361,2501,0,3790,North East,689545
2018,7,UA,United Air Lines,DEN,"Denver, CO: Denver International",5840,1001,249.95,41.2,341.46,0,368.4,27,25,82593,24995,4429,16021,0,37148,North West,715522
2018,7,UA,United Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",695,197,46.58,5.67,74.02,0,70.73,3,4,13199,2601,465,3901,0,6232,South Cent,1304379
2018,7,UA,United Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",116,24,4.18,0,8.63,0,11.18,1,0,1150,227,0,211,0,712,North Cent,639111
2018,7,UA,United Air Lines,EWR,"Newark, NJ: Newark Liberty International",5061,1744,238.99,49.94,955.83,0,499.24,108,43,169487,24277,9648,80027,0,55535,North East,311549
2018,7,UA,United Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",575,196,40.05,7.49,77.03,0,71.42,2,1,12634,2469,814,3152,0,6199,South East,182760
2018,7,UA,United Air Lines,IAD,"Washington, DC: Washington Dulles International",2483,642,121.11,26.18,299.98,0,194.72,11,9,46895,7986,2516,14346,0,22047,North East,689545
2018,7,UA,United Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",5505,1080,295.24,59.51,350.42,0,374.84,23,13,77032,24509,7337,13887,0,31299,South Cent,2304580
2018,7,UA,United Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1189,234,40.91,5.75,75.25,0,112.08,6,10,17476,3817,565,3658,0,9436,South West,641903
2018,7,UA,United Air Lines,LAX,"Los Angeles, CA: Los Angeles International",2773,481,129.73,31.48,137.29,0,182.5,14,3,34378,9265,2855,5043,0,17215,South West,3898747
2018,7,UA,United Air Lines,LGA,"New York, NY: LaGuardia",812,255,33.1,6.98,143.99,0,70.92,15,7,20067,2098,629,11415,0,5925,North East,8804190
2018,7,UA,United Air Lines,MCO,"Orlando, FL: Orlando International",1113,343,83.27,14.49,155.01,0,90.23,5,19,24562,5216,1855,8845,0,8646,South East,307573
2018,7,UA,United Air Lines,MIA,"Miami, FL: Miami International",368,107,20.66,4.13,45.65,0,36.56,3,4,7316,1340,319,2520,0,3137,South East,442241
2018,7,UA,United Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",401,100,27.34,2.29,29.45,0,40.92,2,2,7170,2064,162,1271,0,3673,North Cent,429954
2018,7,UA,United Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",7247,1592,313.66,80.63,626.35,0,571.36,50,22,128911,29356,9001,34204,0,56350,North Cent,2746388
2018,7,UA,United Air Lines,PHL,"Philadelphia, PA: Philadelphia International",345,116,22.11,3.26,57.65,0,32.98,0,0,8072,1487,223,3915,0,2447,North East,1603797
